Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
MX000016152,71,1966,0.42,0.54,1.34,1.12,-0.07,0.37,1.47,1.81,-0.15,0.91,-0.95,0.15
MX000016152,71,1967,2.04,0.85,0.97,0.95,0.51,1.86,0.1,0.03,1.26,1.38,-0.02,1.21
MX000016152,71,1968,0.37,1.28,0.7,0.63,-0.18,0.86,0.08,-0.9,0.57,-0.9,-0.95,1.34
MX000016152,71,1969,0.06,-0.49,0.83,-1.11,-1.05,-0.78,-0.49,1.84,-0.17,0.4,-0.84,0.07
MX000016152,71,1970,-0.76,0.99,-0.32,-1.11,0.02,0.56,-1.17,0.87,0.61,-0.66,-0.07,-0.65
MX000016152,71,1971,-0.76,-0.49,0.81,-1.03,0.86,0.76,-0.25,-0.72,2.12,1.05,1.01,0.37
MX000016152,71,1972,-0.43,-0.07,1.16,0.18,0.48,0.93,1.01,-0.92,0.31,-0.25,1.4,-0.65
MX000016152,71,1973,0.21,-0.49,-0.32,0.8,0.84,-0.29,0.2,1.43,1.03,1.24,1.24,0.37
MX000016152,71,1974,-0.08,-0.49,0.48,1.22,-0.99,0.39,1.3,-1.13,-0.42,-1.4,0.69,-0.11
MX000016152,71,1975,1.48,0.33,-0.32,-1.11,0.73,-0.1,-1.47,1.02,-1.26,-0.1,0.5,-0.65
MX000016152,71,1976,0.45,-0.49,0.59,0.32,-0.36,0.08,0.19,-0.74,-1.74,2.37,0.54,0.27
MX000016152,71,1977,0.19,0.98,-0.32,0.63,-0.63,-1.14,-1.89,-0.55,0.14,-0.12,-0.25,1.2
MX000016152,71,1978,0.62,0.86,0.81,-0.61,0.11,-1.15,0.82,-0.49,-0.27,0.15,-0.84,0.22
MX000016152,71,1979,-0.76,0.7,0.61,-0.48,0.56,-0.91,-0.68,0.47,-0.27,-1.68,-0.95,1.73
MX000016152,71,1980,1.99,-0.49,-0.32,0.49,0.11,-1.21,-1.99,0.71,0.01,-0.05,0.02,-0.65
MX000016152,71,1981,1.44,1.35,-0.32,0.97,0.17,-0.82,-0.21,-0.31,-1.29,1.5,-0.6,1.06
MX000016152,71,1982,-0.76,0.59,-0.01,-0.41,0.86,-1.54,-0.69,-1.28,-1.51,-0.63,-0.76,0.99
MX000016152,71,1983,0.84,0.81,0.41,-1.11,0.02,-2.13,0.98,0.14,0.35,-1.13,1.07,0.46
MX000016152,71,1984,0.42,0.67,-0.15,-1.11,-0.47,-0.4,1.64,0.53,1.15,1.15,-0.69,-0.2
MX000016152,71,1985,-0.16,0.37,0.78,0.69,0.07,0.61,-0.95,0.73,-0.74,-0.29,1.28,-0.65
MX000016152,71,1986,-0.76,0.68,-0.32,0.16,1.4,0.23,0,-0.27,0.31,0.19,0.01,-0.65
MX000016152,71,1987,0.18,1,0.23,0.17,-0.89,0.48,-0.54,0.07,-0.8,-1.62,-0.07,-0.65
MX000016152,71,1988,-0.01,0.01,1.82,-0.8,-1.77,-0.33,0.88,0.02,-0.21,-0.73,-0.35,-0.65
MX000016152,71,1989,-0.76,-0.49,-0.32,0.18,-0.72,-0.62,-0.95,1.04,-0.02,-0.38,0.48,1.31
MX000016152,71,1990,0.3,0.65,0.44,0.76,0.62,0.7,0.82,-0.98,0.52,0.67,0.31,0.85
MX000016152,71,1991,-0.76,0.48,-0.32,-1.11,-0.92,0.9,1.14,-0.08,0.52,0.5,0.31,-0.32
MX000016152,71,1992,1.95,0.9,-0.15,1.16,1.73,-1.82,-0.15,0.85,0.64,1.34,0.95,-0.56
MX000016152,71,1993,1.1,0.58,-0.15,0.25,-1.7,0.24,0.31,-0.12,0.59,-0.07,0.22,-0.65
MX000016152,71,1994,0.68,-0.49,-0.32,-0.13,0.53,0.88,-1.4,0.41,0.8,-0.09,-0.02,-0.65
MX000016152,71,1995,0.29,0.58,0.09,1.05,1.62,0.51,0.44,0.08,0.44,0.54,0.16,1.69
MX000016152,71,1996,-0.76,-0.49,-0.32,0.01,0.17,0.28,-0.27,-0.51,-0.69,-1.06,-0.9,0
MX000016152,71,1997,0.44,-0.49,1.23,1.12,-0.15,-1.16,-0.09,-1.82,-1.93,-1.43,0.04,0.37
MX000016152,71,1998,-0.76,0.01,-0.32,-1.11,-1.89,-0.59,0.31,0.72,0.69,-0.55,-0.76,-0.65
MX000016152,71,1999,-0.76,-0.49,-0.32,-0.66,-0.34,0.61,-0.23,0.54,-1.2,-1.18,-0.18,0.2
MX000016152,71,2000,-0.76,-0.49,-0.32,-1.11,0.38,2.92,-0.74,-1.57,-0.45,-0.76,-0.25,0.77
MX000016152,71,2001,-0.22,-0.49,-0.32,1.51,1.14,-0.56,0.53,-0.51,0.09,-0.08,-0.95,0.29
MX000016152,71,2002,0.98,0.89,-0.32,-0.37,-0.31,0.5,1.18,0.57,0.87,0.3,1.57,-0.03
MX000016152,71,2003,0.18,-0.49,-0.32,0.7,-0.72,-0.13,1.85,0.88,0.23,-0.38,0.61,-0.65
MX000016152,71,2004,0.62,-0.49,0.76,-0.46,0.13,1.52,-0.62,0.5,0.35,0.85,-0.95,0.29
MX000016152,71,2005,0.06,0.62,1.22,-1.11,-1.46,-1.6,-0.95,1.7,-0.93,1,-0.04,-0.65
MX000016152,71,2006,0.99,-0.49,-0.28,0.24,1.63,-0.66,0.1,0.22,1.12,1.72,2.09,-0.65
MX000016152,71,2007,0.5,0.94,0.78,0.99,0.14,-1.52,-0.47,0.99,-0.75,-0.59,-0.79,0.72
MX000016152,71,2008,-0.76,-0.26,-0.32,0.07,-1.08,-0.02,0.93,0.22,-0.9,-0.86,-0.95,-0.65
MX000016152,71,2009,-0.76,-0.49,0.55,-0.61,0.42,-0.09,-1.77,-1.53,1.32,-0.78,-0.95,0.93
MX000016152,71,2010,1.33,3.15,-0.32,-0.73,-0.88,-1.05,1.78,0.03,0.69,-1.68,-0.95,-0.65
MX000016152,71,2011,-0.76,-0.49,0.09,0.31,-1.19,-0.6,2.45,0.29,-1.16,-0.16,-0.12,0.2
MX000016152,71,2012,0.37,1.64,1.21,-1.11,-0.81,0.34,0.28,0.45,-2.18,-0.69,1.11,-0.65
MX000016152,71,2013,0.3,-0.49,1.09,0.71,-0.42,-1.01,-0.19,-0.1,2.32,0.6,-0.57,0.52
MX000016152,71,2014,-0.22,0.51,-0.32,0.45,1.56,0.33,-0.21,-0.06,0.11,0.8,-0.31,0.88
MX000016152,71,2015,-0.76,1.29,3.04,-0.37,1.67,-0.4,-1.11,-1.71,1.15,-0.06,0.49,0.46
MX000016152,71,2016,0.33,0.01,0.98,-0.29,-0.68,-0.51,-1.01,-0.7,-0.66,-0.08,1.56,0.04
MX000016152,71,2017,-0.76,-0.49,1.45,-0.1,1.56,-0.53,-0.58,0.67,0.14,-0.72,-0.8,-0.65
MX000016152,71,2018,0.5,0.76,-0.32,0.86,0.76,1.41,-0.71,1.2,1.16,-99.99,-99.99,-99.99
MX000017005,71,1948,2.37,0.44,0.32,0.39,1.23,-0.56,0.69,-0.05,1.65,0.48,-0.11,0.81
MX000017005,71,1949,0.32,0.44,0.32,0.83,0.04,-0.01,-0.19,-2.06,-0.29,0.93,-0.65,0.65
MX000017005,71,1950,0.32,0.44,0.32,1.62,0.45,0.21,0.07,1.46,-0.51,0.41,-0.65,0.65
MX000017005,71,1951,0.32,0.44,1.88,0.83,1.3,-0.08,0.24,-0.99,0.37,0.47,1.1,0.65
MX000017005,71,1952,0.32,0.44,0.32,0.87,0.78,-1.06,0.14,0.7,0.91,-0.76,1.51,0.65
MX000017005,71,1953,0.32,0.44,0.32,-0.49,-1.15,1.75,0.16,0.43,-0.81,-1.42,2.23,0.65
MX000017005,71,1954,0.32,0.44,0.32,0.56,1.29,-0.32,0.77,-0.89,0.02,0.3,0.23,0.65
MX000017005,71,1955,0.32,0.44,0.32,-0.49,-0.96,1.72,1.23,-0.81,1.05,-0.22,-0.65,1.31
MX000017005,71,1956,0.32,1.27,0.32,1.17,1.08,1.5,-0.34,0.4,-0.54,-0.96,-0.65,0.65
MX000017005,71,1957,0.32,1.49,0.32,-0.04,-0.31,-0.14,-1.38,-0.65,0.3,-0.45,-0.58,1.06
MX000017005,71,1958,2.01,1.49,0.32,-0.04,-0.4,0.21,1.04,0.17,1.27,0.87,1.79,1.22
MX000017005,71,1959,0.86,0.44,0.32,1.19,0.64,0.46,0.33,0.26,0.43,0.56,-0.65,0.65
MX000017005,71,1960,0.76,0.44,0.32,-0.49,0.71,-0.94,2.28,-0.49,-1.02,1.04,-0.65,0.65
MX000017005,71,1961,0.32,0.44,0.32,-0.49,-0.91,-0.26,0.77,-0.66,1.3,-0.25,0.54,0.65
MX000017005,71,1962,0.32,0.44,0.32,0.39,-0.62,-0.4,-0.82,0.88,0.2,-0.19,0.09,0.65
MX000017005,71,1963,0.32,0.44,1.32,0.36,0.95,0.88,1.17,-1,-0.25,0.67,-0.65,0.65
MX000017005,71,1964,1.1,0.44,0.32,-0.49,-0.55,-2.4,-2.38,-2.6,0.82,-1.73,-0.58,0.65
MX000017005,71,1965,0.51,0.44,0.32,1.1,0.83,-0.22,-0.22,0.58,-0.99,1.25,0.6,0.65
MX000017005,71,1966,0.32,0.44,1.67,1.44,2.05,-1.28,0.41,0.42,-1.38,0.6,-0.65,0.81
MX000017005,71,1967,0.81,0.44,0.32,0.05,-0.66,1.15,-1.1,-0.18,0.93,0.36,0.13,0.65
MX000017005,71,1968,0.32,1.49,0.42,1.29,1.06,1.05,-1.05,-1.06,-1.05,-0.54,-0.65,2.18
MX000017005,71,1969,0.96,0.44,1.79,-0.49,-1.1,-0.99,0.74,2.99,1.95,0.06,-0.19,0.65
MX000017005,71,1970,0.32,0.44,0.32,-0.49,-0.82,0.67,0.35,-1.11,1.18,-0.64,-0.65,0.65
MX000017005,71,1971,0.32,0.44,0.48,0.14,-0.45,0.27,-0.76,-0.53,1.12,0.58,-0.03,1.13
MX000017005,71,1972,0.32,0.44,0.88,1.02,0.02,1.05,-0.36,-1.98,-0.28,-0.14,1.58,0.65
MX000017005,71,1973,0.32,0.44,0.32,1.2,0.48,-0.16,1.62,-0.1,-0.54,0.98,0.16,0.65
MX000017005,71,1974,0.32,1.07,0.59,-0.49,-0.26,-0.81,0.63,0.69,0.09,-1.8,-0.07,0.65
MX000017005,71,1975,0.88,0.44,0.32,-0.49,1.26,0.98,-0.3,0.35,-0.55,-0.8,-0.44,0.65
MX000017005,71,1976,0.32,0.44,1.88,0.53,-0.29,0.13,1.04,-0.22,-1.23,1.85,1,1.34
MX000017005,71,1977,0.91,0.44,0.32,-0.15,0.8,0.43,-0.36,1.36,-0.74,-0.68,0.43,0.94
MX000017005,71,1978,0.76,0.44,0.49,-0.49,-0.08,0.75,-1.1,-1.09,0.22,0.47,0.42,0.65
MX000017005,71,1979,0.32,0.44,0.32,-0.06,0.75,-1.68,1.07,-0.79,0.59,0.07,-0.44,1.67
MX000017005,71,1980,2.14,0.44,0.32,-0.49,-0.43,-1.02,-0.66,0.43,-0.38,-0.15,0.17,0.65
MX000017005,71,1981,1.25,1.51,0.68,0.26,-0.73,1.86,1.55,0.21,-0.68,0.36,-0.44,0.65
MX000017005,71,1982,0.32,0.99,0.32,2.94,-0.5,-1.88,-1.89,-1.82,-1.94,2.65,-0.65,0.65
MX000017005,71,1983,1.04,1.81,0.55,-0.49,-1.38,-0.1,0.28,-0.38,1.48,-0.82,0.23,0.65
MX000017005,71,1984,0.96,1.07,0.37,-0.49,0.72,0.18,0.6,0.8,0.82,0.15,-0.65,0.65
MX000017005,71,1985,0.32,0.44,0.37,0.1,-0.04,1.55,0,-0.96,-2.38,-0.25,1.88,0.65
MX000017005,71,1986,0.32,0.44,0.32,-0.49,-1.21,0.73,-0.77,0.73,-0.68,-0.32,0.08,0.65
MX000017005,71,1987,0.32,0.44,0.41,0.21,-0.93,-0.92,1.22,-1.37,1.63,-1.84,0.6,0.65
MX000017005,71,1988,0.32,0.44,1.53,-0.49,-0.99,2.14,-0.5,2,-0.34,-1.23,-0.65,0.65
MX000017005,71,1989,0.32,0.44,0.61,0.08,0.39,-0.64,-0.49,-0.14,-0.99,0.3,0.81,1.13
MX000017005,71,1990,0.32,1.19,0.32,1,0.83,0,1.04,-0.4,0.08,1.68,1.79,0.65
MX000017005,71,1991,0.32,0.44,0.32,-0.49,-0.16,0.39,-0.05,-1.24,0.53,1.96,0.39,0.65
MX000017005,71,1992,2.3,1.07,0.32,-0.49,1.58,-1.09,0.77,1.25,0.59,-0.18,0.16,0.65
MX000017005,71,1993,1.01,1.19,0.42,-0.18,-1.43,0.06,-0.61,-0.72,-0.18,-1.62,1.11,0.65
MX000017005,71,1994,0.32,0.44,0.32,-0.21,-0.9,-1.01,0.66,1.24,-2.1,-1.27,0.72,0.65
MX000017005,71,1995,1.49,0.44,0.58,0.38,2.01,-0.88,-0.55,0.96,-0.42,-0.34,0.7,2.4
MX000017005,71,1996,0.32,0.44,0.96,-0.49,-0.3,0.14,-0.09,0.04,-1.27,0.64,-0.65,1.3
MX000017005,71,1997,0.32,0.44,0.85,1.83,0.2,-0.4,0.28,-0.05,0.03,-0.06,1.56,1.16
MX000017005,71,1998,0.32,0.44,0.32,-0.49,-1.63,-1.93,-0.78,0.76,2.04,0.35,0.12,0.65
MX000017005,71,1999,0.32,0.44,0.32,0.7,-0.96,0.35,0.87,0.62,-0.61,0.81,0.79,0.65
MX000017005,71,2000,0.32,0.44,0.32,-0.49,1.23,0.13,-1.46,-0.4,-0.78,0.67,-0.65,1.27
MX000017005,71,2001,0.69,1.07,1.05,1.14,-0.74,0.9,-0.46,-0.98,-0.09,-0.75,-0.65,0.65
MX000017005,71,2002,0.32,1.17,0.32,0.19,-0.74,-1.18,-1.65,-1.4,0.94,-0.41,0.36,0.65
MX000017005,71,2003,0.32,0.44,0.76,-0.49,-0.94,1.03,-1.67,0.35,0.77,0.43,-0.65,0.65
MX000017005,71,2004,1.4,0.44,0.32,0.45,-0.2,0.63,0.43,-0.44,0.37,1.22,-0.11,0.65
MX000017005,71,2005,0.32,0.44,0.32,-0.49,-1.43,0.02,1.02,1.31,-1.23,0.04,-0.19,0.65
MX000017005,71,2006,0.32,0.44,0.32,-0.04,0.46,-0.86,-0.89,-0.1,-0.38,0.28,0.23,0.65
MX000017005,71,2007,0.32,1.07,0.32,-0.04,0.83,-1.19,0.06,0.91,-0.19,0.49,-0.19,0.65
MX000017005,71,2008,0.32,0.44,0.32,0.79,-0.02,1.16,2.52,0.4,-0.79,-1.48,-0.65,0.65
MX000017005,71,2009,0.32,1.4,0.32,0.75,1.42,-0.18,-0.91,1.07,1.25,1.32,-0.19,0.65
MX000017005,71,2010,1.22,2.7,0.32,0.14,-1.36,0.66,1.05,0.83,1.26,-1.84,-0.44,0.65
MX000017005,71,2011,0.32,0.44,1.7,1.19,0.37,-0.37,-0.36,0.96,0.1,-0.03,-0.65,0.65
MX000017005,71,2012,0.32,1.17,0.32,-0.49,-0.45,-0.8,-0.12,0.7,-1.05,-0.94,0,0.65
MX000017005,71,2013,0.32,0.44,0.49,-0.24,0.14,-0.82,-0.51,-0.46,-0.25,0.73,0.73,0.65
MX000017005,71,2014,0.32,0.44,0.32,0.88,1.88,1.23,-1.61,-0.76,1.39,1.6,-0.65,1.68
MX000017005,71,2015,0.32,0.44,1.25,-0.12,0.94,0.06,-0.39,-0.36,-0.23,-0.07,1.09,0.65
MX000017005,71,2016,1.49,0.44,1.98,1.45,0.26,0.3,0.56,0.8,1.21,-0.57,1.04,0.65
MX000017005,71,2017,0.32,0.44,0.32,-0.49,0.56,-0.42,-0.16,1.63,-0.64,-0.69,-0.65,0.65
MX000017005,71,2018,0.32,0.44,0.32,0.89,1.8,1.01,-0.84,0.73,-0.02,-99.99,-99.99,-99.99
MX000017028,71,1927,0.06,1.21,-0.02,1.26,0.35,-0.73,-0.1,0.04,0.86,0.85,0.06,0.43
MX000017028,71,1928,0.77,1.09,0.9,-0.02,-0.12,-1.43,0.06,0.16,0.67,-0.78,0.34,0.27
MX000017028,71,1929,0.85,0.32,-0.02,-0.65,-0.46,-0.32,0.8,-1.09,1.13,-0.81,0.55,0.66
MX000017028,71,1930,0.06,1.41,-0.02,0.03,1.03,0.04,-0.06,-3.72,-0.97,0.86,-0.56,0.27
MX000017028,71,1931,0.36,0.32,-0.02,-0.65,1.13,-0.79,0.71,0.43,-0.19,-1.3,-0.56,1.73
MX000017028,71,1932,0.19,0.32,-0.02,-0.65,-0.64,-0.61,-0.11,0.74,0.41,0.16,0.37,0.27
MX000017028,71,1933,0.06,0.32,-0.02,-0.65,-1.1,-1.82,0.71,1.28,1.36,0.92,-0.27,0.27
MX000017028,71,1934,0.51,0.32,1.5,0.68,0.06,-0.68,-1.93,0.54,0.93,0.34,0.58,0.69
MX000017028,71,1935,0.06,0.72,1.06,0.05,0.41,1.13,-0.04,0.37,0.73,-1.39,-0.56,0.43
MX000017028,71,1936,0.06,0.32,-0.02,0.65,-0.04,0.44,1.41,0.39,0.99,-0.18,-0.56,0.43
MX000017028,71,1937,0.06,0.93,0.78,1.14,0.67,1.26,0.08,-0.17,0.06,0.65,-0.56,0.27
MX000017028,71,1938,0.06,1.46,0.7,-0.38,1.14,-0.19,1.28,-0.67,-0.77,-0.14,1.42,0.27
MX000017028,71,1939,0.06,0.32,-0.02,1.54,0.66,0.61,0.02,-0.36,-0.52,1,-0.56,0.69
MX000017028,71,1940,0.33,0.32,1.55,-0.65,0.86,-0.44,0.13,-0.25,-1.32,-1.72,0.15,0.96
MX000017028,71,1941,0.06,1.32,0.76,0.62,-1.03,0.96,0,-0.29,0.84,2.08,0.84,1.02
MX000017028,71,1942,0.06,0.32,-0.02,-0.65,1.07,1.77,-0.27,0.77,-0.21,-1.16,1.07,0.27
MX000017028,71,1943,0.06,0.32,-0.02,-0.44,1.12,-0.58,-0.4,0.41,0.11,-0.18,0.26,1.06
MX000017028,71,1944,0.06,0.32,0.41,-0.65,-0.88,-0.01,0.57,0.73,1.7,-0.49,-0.5,0.27
MX000017028,71,1945,0.06,0.32,0.56,-0.5,0.82,-0.68,0.08,1.36,-1.12,-0.61,-0.27,0.53
MX000017028,71,1946,1.06,0.32,-0.02,1.61,0.33,-0.01,-1.67,0.02,0.1,-0.01,0.26,0.27
MX000017028,71,1947,0.36,0.32,-0.02,-0.65,2.09,-0.57,-0.5,1.14,0.13,-0.31,0,0.6
MX000017028,71,1948,0.56,0.32,-0.02,0.11,-0.4,1.83,-0.44,-0.56,-1.67,-0.01,1.01,0.27
MX000017028,71,1949,0.06,0.32,0.29,-0.65,0.42,1.75,0.17,-3.72,0.25,-0.47,-0.56,0.27
MX000017028,71,1950,0.06,0.32,-0.02,0.05,-1.38,-2.52,-2.47,-0.31,-1.24,-0.47,-0.56,0.27
MX000017028,71,1951,0.06,0.32,0.61,-0.38,0.24,0.24,0.73,0.66,0.95,-0.01,0.15,0.27
MX000017028,71,1952,0.06,0.32,-0.02,-0.41,0.4,1,3.72,3.72,-0.2,-1.02,1.1,0.27
MX000017028,71,1953,0.06,0.32,-0.02,-0.65,-0.52,-0.43,-3.72,0.66,0.96,-0.66,0.44,0.43
MX000017028,71,1954,0.19,0.32,0.75,0.95,0.67,0.44,0.47,-3.72,0.75,0.2,0.22,0.27
MX000017028,71,1955,0.06,0.32,-0.02,-0.38,-1.42,-0.58,0.92,-0.09,1.89,-0.31,0.52,1.64
MX000017028,71,1956,0.06,1.21,-0.02,0.73,2.37,1.32,0.32,0.34,-0.71,-0.18,-0.14,0.27
MX000017028,71,1957,0.06,0.32,-0.02,0.79,-0.72,-1.06,-0.58,0.2,1.4,-0.9,-0.56,0.27
MX000017028,71,1958,1.68,1.02,-0.02,0.24,-0.23,0.65,1.05,0.67,1.31,1.11,2.05,1.16
MX000017028,71,1959,0.51,0.32,-0.02,1.41,-0.12,0.88,-1.49,0.65,-2.28,1.7,-0.27,0.27
MX000017028,71,1960,0.51,0.32,-0.02,-0.65,-0.2,-1.27,0.97,-0.46,-0.37,1.41,-0.56,0.27
MX000017028,71,1961,0.72,0.32,0.56,-0.65,-0.78,0.15,0.47,-0.04,0.81,-1.87,1.84,0.27
MX000017028,71,1962,0.06,0.32,-0.02,0.73,-0.19,-0.24,-1.6,0.16,-0.56,-0.17,0.84,0.27
MX000017028,71,1963,0.06,0.32,1.59,-0.44,0.9,0.18,1.66,-0.12,-1.11,0.33,0.04,0.27
MX000017028,71,1964,0.76,0.32,-0.02,-0.38,2.34,-0.13,-0.65,-1.23,0.72,-0.56,1.37,0.27
MX000017028,71,1965,1.25,1.07,-0.02,0.49,-0.29,-0.55,0.01,0.61,0,0.09,-0.56,0.79
MX000017028,71,1966,0.3,0.32,0.82,1.68,0.26,-0.91,0.15,0.34,-0.16,0.47,-0.56,0.27
MX000017028,71,1967,1.69,0.32,-0.02,-0.16,0.27,0.3,-1.24,0.17,-0.64,0.21,0,0.27
MX000017028,71,1968,0.06,1.3,-0.02,1.75,0.85,1.58,-1.26,-3.72,-0.5,-1.88,-0.56,0.76
MX000017028,71,1969,1,0.32,0.97,-0.04,-1.39,-1.7,-0.18,0.76,0.99,0.04,-0.2,0.27
MX000017028,71,1970,0.06,0.32,-0.02,-0.65,-1.39,0.61,-0.26,-1.64,0.39,0.18,0.49,0.27
MX000017028,71,1971,0.38,0.32,0.49,-0.41,0.09,0.06,0.03,-0.1,0.59,1.95,0.3,1.89
MX000017028,71,1972,0.06,0.32,0.75,0.95,0.17,0.1,-0.52,-0.77,0.64,-0.73,1.13,0.76
MX000017028,71,1973,0.06,0.89,-0.02,0.78,-0.73,0.02,0.33,0.29,0.4,0.99,0.12,0.27
MX000017028,71,1974,0.06,0.32,0.36,-0.26,0.51,1.1,0.43,0.16,-0.28,-0.71,-0.11,0.27
MX000017028,71,1975,0.64,0.32,-0.02,-0.5,1.51,-0.06,-0.78,0.21,-0.6,-1.05,-0.56,0.27
MX000017028,71,1976,0.06,1.4,-0.02,0.47,-0.59,-0.93,0.66,0.29,-0.03,1.65,0.36,1.85
MX000017028,71,1977,0.19,0.83,-0.02,0.56,0.22,2.01,-0.5,0.44,0.56,0.03,-0.5,0.96
MX000017028,71,1978,0.49,0.32,1.62,-0.65,-1.17,0.16,-0.31,0.09,0.61,1.81,0.26,1.49
MX000017028,71,1979,0.06,0.99,-0.02,1.23,-0.05,-1.82,0.91,-0.02,0.21,-0.17,-0.56,1.34
MX000017028,71,1980,1.86,0.32,-0.02,0.2,0.89,-0.64,-0.83,0.78,-1.19,-0.18,-0.11,0.27
MX000017028,71,1981,0.89,0.93,-0.02,0.52,-0.92,1.91,0.42,0.66,0.07,0.88,-0.14,0.27
MX000017028,71,1982,0.06,0.32,-0.02,0.22,1.29,-0.9,-1.03,-1.51,-0.16,0.26,-0.56,0.27
MX000017028,71,1983,0.84,2.46,0.49,-0.65,-1.5,-1.45,0.61,0.13,0.27,-1.16,-0.14,0.27
MX000017028,71,1984,0.66,0.32,-0.02,-0.06,1.05,0.87,0.16,-0.78,0.34,-0.03,-0.2,0.89
MX000017028,71,1985,0.87,1.59,0.61,0.46,0.37,1.59,0.95,-0.26,0.47,-0.2,-0.09,0.66
MX000017028,71,1986,0.36,0.32,-0.02,1.4,1.09,-1.17,-1.33,-0.83,-0.87,-0.74,0.59,0.27
MX000017028,71,1987,0.06,0.32,-0.02,0.05,-1,-0.29,-0.82,-0.57,0.9,-1.88,0.04,0.27
MX000017028,71,1988,0.06,0.32,0.96,-0.65,-1.7,0.4,0.05,0.53,-0.81,-1.77,-0.56,0.27
MX000017028,71,1989,0.06,0.32,0.9,-0.65,-0.7,-0.71,-0.02,1.07,-2.71,0.86,-0.56,0.27
MX000017028,71,1990,0.06,1.05,-0.02,0.13,0.51,0.63,0.85,-0.78,1.44,1.99,0.68,0.27
MX000017028,71,1991,0.72,0.32,-0.02,-0.65,1.33,1.48,-0.22,-1.94,-1.12,0.36,1.17,0.27
MX000017028,71,1992,2.47,1.52,-0.02,2.56,0.82,-0.72,0.4,-0.09,-0.56,0.99,2.22,1.02
MX000017028,71,1993,1.04,1.11,0.29,0.11,-0.7,0.28,-0.76,-0.52,1.33,-1.3,1.12,0.27
MX000017028,71,1994,0.19,0.32,-0.02,-0.65,-1.12,-1.58,-0.02,0.9,0.44,0.38,-0.56,0.27
MX000017028,71,1995,1.14,0.32,0.7,-0.65,1.41,-0.54,-0.1,1.17,0.43,-0.23,1.45,2.44
MX000017028,71,1996,0.06,0.32,1.15,-0.65,0.56,0.95,0.25,0.58,-0.09,1.59,-0.56,0.89
MX000017028,71,1997,0.06,0.32,1.61,1.34,-0.44,0.08,-0.17,-0.46,0.2,-0.08,0.63,0.85
MX000017028,71,1998,0.06,0.32,-0.02,-0.65,-0.82,-1.95,-0.04,0.77,3,0.63,0.26,1.09
MX000017028,71,1999,0.06,0.32,0.68,0.49,-0.78,0.34,0.42,1.47,-0.13,0.83,-0.56,0.27
MX000017028,71,2000,0.06,0.32,-0.02,-0.26,0.52,0.34,-0.64,-0.42,-1.48,-0.56,-0.56,0.64
MX000017028,71,2001,0.61,0.32,1.16,1.44,-0.2,-1.1,0.65,-0.83,-0.87,-0.74,-0.56,0.27
MX000017028,71,2002,0.06,0.72,-0.02,-0.65,-1.7,-0.82,-3.72,-3.72,0.62,-0.27,1.48,0.27
MX000017028,71,2003,0.06,0.32,1.03,-0.65,-0.98,-1.36,-1.67,-0.29,-0.36,0.49,-0.36,0.27
MX000017028,71,2004,0.06,0.32,0.29,-0.16,-0.74,1.28,0.19,-0.27,-2.31,-0.27,-0.36,0.27
MX000017028,71,2005,1.75,0.32,1.07,-0.65,-0.42,-1.59,1.05,-3.72,-0.89,-1.1,-0.2,0.27
MX000017028,71,2006,0.06,0.32,-0.02,-0.61,-0.67,-0.82,-0.46,-0.36,-0.79,0.41,0.96,0.76
MX000017028,71,2007,0.68,1.17,-0.02,-0.38,0.08,0.19,1.19,0.59,-0.6,0.79,-0.56,0.34
MX000017028,71,2008,0.06,0.32,-0.02,0.83,-0.06,-0.09,0.24,1.05,-1,-0.88,-0.56,0.27
MX000017028,71,2009,0.06,1.21,0.7,-0.21,1.42,-0.24,0.11,0.95,1.45,1.05,-0.56,0.27
MX000017028,71,2010,1.33,2.2,-0.02,0.89,-1.41,-0.61,1.37,0.82,0.7,-1.88,0.33,0.27
MX000017028,71,2011,0.06,0.32,-0.02,0.75,0.22,0.49,-0.29,0.05,-2.17,-0.14,-0.17,0.27
MX000017028,71,2012,0.06,1.48,0.68,-0.41,0.45,1.07,0.95,0.65,-0.79,-0.34,-0.56,0.27
MX000017028,71,2013,0.06,0.32,0.75,-0.02,0.62,-0.29,0.76,0.09,0.14,1.12,1.58,0.69
MX000017028,71,2014,0.06,0.32,-0.02,0.17,1.21,1.64,-0.55,0.01,1.23,1.22,0.67,1.53
MX000017028,71,2015,0.06,0.32,2.6,-0.35,1.31,0.09,-1.11,0.13,-0.27,-0.25,0.73,0.27
MX000017028,71,2016,1.4,0.32,1.93,1.63,0.4,1.35,0.62,0.53,-0.19,-0.6,1.18,0.27
MX000017028,71,2017,0.06,0.32,1.54,0.95,0.77,0.91,0.52,1.05,-99.99,-0.14,-0.56,0.27
MX000017028,71,2018,0.06,0.32,-0.02,0.49,0.4,1.66,-1.02,0.25,0.73,-99.99,-99.99,-99.99
MX000018001,71,1923,0.19,0.34,1.14,1.18,2.19,0.68,0.49,-0.94,-0.62,-1.03,0.87,1.9
MX000018001,71,1924,-0.25,0.17,0.76,1.18,0.86,0.18,-0.86,0.29,1.36,-1,0.04,0.42
MX000018001,71,1925,-0.25,0.17,0.76,1.18,0.86,-1.05,-0.43,-1.39,-0.21,0.08,0.04,3.36
